,Name,Type,Fare,Start,End,Time,Ratings,Seats,Links,Route
12303,UPSRTC - PLB0035,Ordinary Non AC Seater 2+3,529.0,22:15,05:29,07h 14m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
12304,UPSRTC - PLB0318,Ordinary Non AC Seater 2+3,529.0,22:29,05:44,07h 15m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
12305,UPSRTC - PLB0033,Ordinary Non AC Seater 2+3,529.0,22:30,05:45,07h 15m,1.0,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
12306,UPSRTC - PLB0005,Shatabdi AC Seater 2+2,708.0,23:45,06:30,06h 45m,2.8,36 Seats available,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
12307,New Khaira Transport,A/C Seater / Sleeper (2+2),450.0,21:00,04:15,07h 15m,1.6,19 Seats available,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
12308,New Khaira TPT,A/C Seater / Sleeper (2+2),550.0,19:30,02:15,06h 45m,1.8,7 Seats available,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
12309,New Khaira Transport,A/C Seater / Sleeper (2+1),810.0,20:40,04:10,07h 30m,4.3,1 Seat available,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
12310,New Khaira TPT,A/C Seater / Sleeper (2+2),550.0,21:00,03:30,06h 30m,3.0,26 Seats available,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
12311,Jaiswal Holidays,A/C Seater/Sleeper (2+1),900.0,20:30,03:00,06h 30m,1.7,7 Seats available,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
12312,New Khaira TPT,AC Sleeper (2+1),900.0,20:30,03:30,07h 00m,2.9,23 Seats available,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
12313,Jaiswal Holidays,A/C Sleeper (2+1),1000.0,20:45,03:15,06h 30m,1.5,8 Seats available,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
12314,UPSRTC - BUI0026,Janrath AC Seater 2+2,895.0,18:30,03:40,09h 10m,3.3,35 Seats available,https://www.redbus.in/bus-tickets/lucknow-to-ballia,Lucknow to Ballia
12315,UPSRTC - CBG0158,Janrath AC Seater 2+2,895.0,19:30,04:30,09h 00m,1.8,36 Seats available,https://www.redbus.in/bus-tickets/lucknow-to-ballia,Lucknow to Ballia
12316,UPSRTC - CBG0159,Janrath AC Seater 2+2,895.0,20:30,05:00,08h 30m,2.6,36 Seats available,https://www.redbus.in/bus-tickets/lucknow-to-ballia,Lucknow to Ballia
12317,UPSRTC - AWD0228,Janrath AC Seater 2+2,842.0,22:00,07:00,09h 00m,2.7,36 Seats available,https://www.redbus.in/bus-tickets/lucknow-to-ballia,Lucknow to Ballia
12318,UPSRTC - BUI0013,Ordinary Non AC Seater 2+3,575.0,22:45,06:30,07h 45m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/lucknow-to-ballia,Lucknow to Ballia
12319,UPSRTC - GLA0144,Janrath AC Seater 2+2,895.0,22:55,06:20,07h 25m,3.4,35 Seats available,https://www.redbus.in/bus-tickets/lucknow-to-ballia,Lucknow to Ballia
12320,Ashok Tour And Travels,AC Seater (2+2),649.0,18:00,23:30,05h 30m,5.0,28 Seats available,https://www.redbus.in/bus-tickets/lucknow-to-ballia,Lucknow to Ballia
12321,KANAHAIYA TOUR & TRAVELS,A/C Seater (2+3),3000.0,23:00,06:30,07h 30m,5.0,36 Seats available,https://www.redbus.in/bus-tickets/lucknow-to-ballia,Lucknow to Ballia
12322,UPSRTC - KDN0073,Ordinary Non AC Seater 2+3,371.0,13:30,19:19,05h 49m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12323,UPSRTC - MNP0047,Ordinary Non AC Seater 2+3,371.0,14:10,18:32,04h 22m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12324,UPSRTC - MZP0026,Rajdhani Non AC Seater 2+3,354.0,14:20,19:51,05h 31m,3.3,51 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12325,UPSRTC - MZP0142,Rajdhani Non AC Seater 2+3,354.0,14:31,19:45,05h 14m,3.3,51 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12326,UPSRTC - UNO0030,Ordinary Non AC Seater 2+3,371.0,15:40,19:55,04h 15m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12327,UPSRTC - UNO0004,Ordinary Non AC Seater 2+3,371.0,16:00,20:35,04h 35m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12328,UPSRTC - HDD0252,Ordinary Non AC Seater 2+3,371.0,16:01,21:05,05h 04m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12329,UPSRTC - HDD0166,Ordinary Non AC Seater 2+3,356.0,16:27,18:39,02h 12m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12330,UPSRTC - HDD0023,Ordinary Non AC Seater 2+3,356.0,16:35,23:37,07h 02m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12331,UPSRTC - MNP0158,Ordinary Non AC Seater 2+3,371.0,17:00,21:22,04h 22m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12332,UPSRTC - HDD0254,Ordinary Non AC Seater 2+3,371.0,17:01,21:41,04h 40m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12333,UPSRTC - HDD0074,Ordinary Non AC Seater 2+3,371.0,17:05,19:20,02h 15m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12334,UPSRTC - HDD0157,Ordinary Non AC Seater 2+3,356.0,17:30,22:00,04h 30m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12335,UPSRTC - UNO0005,Ordinary Non AC Seater 2+3,371.0,17:30,21:40,04h 10m,1.0,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12336,UPSRTC - MNP0152,Ordinary Non AC Seater 2+3,371.0,17:45,22:07,04h 22m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12337,UPSRTC - HDD0255,Ordinary Non AC Seater 2+3,371.0,17:58,20:26,02h 28m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12338,UPSRTC - HDD0079,Ordinary Non AC Seater 2+3,371.0,18:05,21:40,03h 35m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12339,UPSRTC - HDD0171,Ordinary Non AC Seater 2+3,371.0,18:06,23:00,04h 54m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12340,UPSRTC - MNP0138,Ordinary Non AC Seater 2+3,371.0,18:10,23:03,04h 53m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12341,UPSRTC - MNP0143,Ordinary Non AC Seater 2+3,371.0,18:30,23:23,04h 53m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12342,UPSRTC - HDD0035,Ordinary Non AC Seater 2+3,371.0,18:32,23:40,05h 08m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12343,UPSRTC - HDD0038,Ordinary Non AC Seater 2+3,356.0,18:33,22:26,03h 53m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12344,UPSRTC - HDD0586,Ordinary Non AC Seater 2+3,356.0,18:35,20:50,02h 15m,0.0,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12345,UPSRTC - HDD0159,Ordinary Non AC Seater 2+3,353.0,18:59,00:05,05h 06m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12346,UPSRTC - HDD0025,Ordinary Non AC Seater 2+3,356.0,19:00,02:30,07h 30m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12347,UPSRTC - HDD0292,Rajdhani Non AC Seater 2+3,371.0,19:00,22:19,03h 19m,3.3,51 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12348,UPSRTC - HDD0584,Ordinary Non AC Seater 2+3,356.0,19:01,23:41,04h 40m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12349,UPSRTC - HDD0111,Ordinary Non AC Seater 2+3,371.0,19:03,02:10,07h 07m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12350,UPSRTC - HDD0174,Ordinary Non AC Seater 2+3,371.0,19:06,00:30,05h 24m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12351,UPSRTC - MNP0111,Ordinary Non AC Seater 2+3,371.0,19:30,00:23,04h 53m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12352,UPSRTC - HDD0163,Ordinary Non AC Seater 2+3,356.0,19:32,00:20,04h 48m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12353,UPSRTC - HDD0431,Ordinary Non AC Seater 2+3,371.0,20:00,22:10,02h 10m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12354,UPSRTC - HDD0131,Ordinary Non AC Seater 2+3,371.0,20:07,23:55,03h 48m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12355,UPSRTC - HDD0173,Ordinary Non AC Seater 2+3,342.0,20:16,01:24,05h 08m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12356,UPSRTC - ETH0045,Ordinary Non AC Seater 2+3,371.0,20:30,01:40,05h 10m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12357,UPSRTC - ARY0006,Ordinary Non AC Seater 2+3,371.0,20:30,02:45,06h 15m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12358,UPSRTC - SBD0107,Janrath AC Seater 2+2,501.0,20:31,01:50,05h 19m,4.7,36 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12359,UPSRTC - ETH0075,Ordinary Non AC Seater 2+3,371.0,20:31,01:40,05h 09m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12360,UPSRTC - FKP0021,Ordinary Non AC Seater 2+3,371.0,21:30,02:44,05h 14m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12361,UPSRTC - MNP0026,Ordinary Non AC Seater 2+3,371.0,21:31,01:59,04h 28m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12362,UPSRTC - KSB0072,Janrath AC Seater 2+3,435.0,22:02,03:00,04h 58m,4.3,48 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12363,UPSRTC - SKB0216,Ordinary Non AC Seater 2+3,369.0,22:44,04:30,05h 46m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12364,UPSRTC - MNP0117,Ordinary Non AC Seater 2+3,371.0,23:30,04:23,04h 53m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12365,Chaturvedi Bus Service,Non A/C Seater / Sleeper (2+1),500.0,21:00,04:00,07h 00m,0.0,40 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12366,Chaturvedi Bus Service,Non A/C Seater / Sleeper (2+1),500.0,19:30,04:00,08h 30m,0.0,41 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12367,Chaturvedi Bus Service,A/C Seater/Sleeper (2+1),600.0,21:45,04:00,06h 15m,0.0,42 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12368,Chaturvedi Bus Service,Non A/C Seater / Sleeper (2+1),500.0,21:00,04:00,07h 00m,0.0,37 Seats available,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
12369,UPSRTC - AWD0013,Janrath AC Seater 2+2,670.0,13:30,19:30,06h 00m,3.3,36 Seats available,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
12370,UPSRTC - AZN0032,Ordinary Non AC Seater 2+3,447.0,13:40,00:20,10h 40m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
12371,UPSRTC - AWD0265,Janrath AC Seater 2+3,534.0,14:00,20:30,06h 30m,3.3,48 Seats available,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
12372,UPSRTC - AWD0262,Janrath AC Seater 2+3,578.0,14:00,21:00,07h 00m,3.3,48 Seats available,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
12373,UPSRTC - AWD0021,Janrath AC Seater 2+3,552.0,14:00,20:01,06h 01m,3.3,48 Seats available,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
12374,UPSRTC - GKD0141,Shatabdi AC Seater 2+2,670.0,14:00,20:00,06h 00m,3.3,37 Seats available,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
12375,UPSRTC - RPN0002,Pink Express AC Seater 2+2,670.0,14:30,20:30,06h 00m,1.7,41 Seats available,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
12376,UPSRTC - HMR0031,Ordinary Non AC Seater 2+3,416.0,14:31,21:35,07h 04m,3.3,52 Seats available,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
12377,UPSRTC - AWD0022,Janrath AC Seater 2+3,552.0,15:00,21:01,06h 01m,3.3,48 Seats available,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
12378,UPSRTC - AWD0266,Janrath AC Seater 2+3,534.0,15:00,21:30,06h 30m,3.3,48 Seats available,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
12379,UPSRTC - RPN0004,Janrath AC Seater 2+2,670.0,15:00,21:00,06h 00m,3.3,36 Seats available,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
12380,UPSRTC - AWD0267,Janrath AC Seater 2+3,552.0,15:30,22:30,07h 00m,3.3,48 Seats available,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
12381,UPSRTC - GKD0137,Shatabdi AC Seater 2+2,670.0,15:32,21:30,05h 58m,3.3,37 Seats available,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
12382,UPSRTC - AWD0023,Janrath AC Seater 2+3,552.0,16:00,22:01,06h 01m,3.3,48 Seats available,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
12383,UPSRTC - RPN0006,Pink Express AC Seater 2+2,670.0,16:00,22:00,06h 00m,3.3,41 Seats available,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
12384,UPSRTC - RPN0075,Pink Express AC Seater 2+2,670.0,17:01,23:01,06h 00m,3.3,41 Seats available,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
12385,UPSRTC - GKD0139,Shatabdi AC Seater 2+2,670.0,17:02,23:00,05h 58m,3.3,37 Seats available,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
